,outcome,redTeam1,redTeam1R,redTeam2,redTeam2R,redTeam3,redTeam3R,redTeam4,redTeam4R,redTeam5,redTeam5R,blueTeam1,blueTeam1R,blueTeam2,blueTeam2R,blueTeam3,blueTeam3R,blueTeam4,blueTeam4R,blueTeam5,blueTeam5R
0,0,79,TOP,141,JUNGLE,163,MIDDLE,360,BOTTOM,98,UTILITY,92,TOP,203,JUNGLE,63,MIDDLE,119,BOTTOM,40,UTILITY
0,1,78,TOP,200,JUNGLE,163,MIDDLE,222,BOTTOM,89,UTILITY,23,TOP,234,JUNGLE,518,MIDDLE,523,BOTTOM,53,UTILITY
0,1,516,TOP,24,JUNGLE,163,MIDDLE,22,BOTTOM,32,UTILITY,54,TOP,106,JUNGLE,63,MIDDLE,81,BOTTOM,111,UTILITY
0,0,54,TOP,234,JUNGLE,7,MIDDLE,21,BOTTOM,89,UTILITY,77,TOP,9,JUNGLE,163,MIDDLE,110,BOTTOM,555,UTILITY
0,1,106,TOP,77,JUNGLE,163,MIDDLE,222,BOTTOM,3,UTILITY,150,TOP,143,JUNGLE,42,MIDDLE,145,BOTTOM,89,UTILITY
0,0,122,TOP,9,JUNGLE,157,MIDDLE,99,BOTTOM,526,UTILITY,38,MIDDLE,120,JUNGLE,27,TOP,901,BOTTOM,350,UTILITY
0,0,83,TOP,104,JUNGLE,8,MIDDLE,236,BOTTOM,201,UTILITY,75,TOP,121,JUNGLE,163,MIDDLE,145,BOTTOM,497,UTILITY
0,0,150,TOP,35,JUNGLE,55,MIDDLE,429,BOTTOM,89,UTILITY,68,TOP,104,JUNGLE,163,MIDDLE,222,BOTTOM,111,UTILITY
0,1,4,TOP,141,JUNGLE,268,MIDDLE,81,BOTTOM,201,UTILITY,887,TOP,154,JUNGLE,7,MIDDLE,202,BOTTOM,555,UTILITY
0,1,23,TOP,254,JUNGLE,34,MIDDLE,236,BOTTOM,555,UTILITY,67,TOP,427,JUNGLE,90,MIDDLE,221,BOTTOM,267,UTILITY
0,0,223,TOP,28,JUNGLE,777,MIDDLE,145,BOTTOM,12,UTILITY,24,TOP,35,JUNGLE,3,MIDDLE,360,BOTTOM,44,UTILITY
0,1,86,TOP,106,JUNGLE,50,MIDDLE,498,BOTTOM,432,UTILITY,107,TOP,234,JUNGLE,910,MIDDLE,221,BOTTOM,117,UTILITY
0,0,85,TOP,80,JUNGLE,163,MIDDLE,236,BOTTOM,267,UTILITY,107,TOP,106,JUNGLE,18,MIDDLE,901,BOTTOM,497,UTILITY
0,0,81,BOTTOM,203,JUNGLE,134,MIDDLE,86,TOP,43,UTILITY,114,TOP,876,JUNGLE,7,MIDDLE,145,BOTTOM,526,UTILITY
0,1,57,TOP,141,JUNGLE,134,MIDDLE,81,BOTTOM,43,UTILITY,42,TOP,121,JUNGLE,103,MIDDLE,360,BOTTOM,412,UTILITY
0,1,106,TOP,154,JUNGLE,166,MIDDLE,22,BOTTOM,16,UTILITY,64,TOP,63,JUNGLE,777,MIDDLE,221,BOTTOM,78,UTILITY
0,1,106,TOP,200,JUNGLE,42,MIDDLE,910,BOTTOM,89,UTILITY,80,TOP,74,JUNGLE,131,MIDDLE,67,BOTTOM,235,UTILITY
0,1,6,TOP,102,JUNGLE,61,MIDDLE,221,BOTTOM,117,UTILITY,43,TOP,104,JUNGLE,777,MIDDLE,145,BOTTOM,111,UTILITY
0,1,106,TOP,121,JUNGLE,145,MIDDLE,222,BOTTOM,12,UTILITY,223,TOP,203,JUNGLE,103,MIDDLE,429,BOTTOM,147,UTILITY
0,1,41,TOP,113,JUNGLE,517,MIDDLE,29,BOTTOM,497,UTILITY,67,TOP,120,JUNGLE,90,MIDDLE,221,BOTTOM,40,UTILITY
0,1,84,TOP,876,JUNGLE,81,MIDDLE,145,BOTTOM,526,UTILITY,85,TOP,200,JUNGLE,266,MIDDLE,221,BOTTOM,497,UTILITY
0,0,78,TOP,876,JUNGLE,55,MIDDLE,145,BOTTOM,111,UTILITY,86,TOP,104,JUNGLE,90,MIDDLE,81,BOTTOM,432,UTILITY
0,1,126,TOP,876,JUNGLE,950,MIDDLE,202,BOTTOM,26,UTILITY,875,TOP,245,JUNGLE,9,MIDDLE,22,BOTTOM,235,UTILITY
0,0,24,TOP,120,JUNGLE,69,MIDDLE,81,BOTTOM,26,UTILITY,86,TOP,234,JUNGLE,7,MIDDLE,145,BOTTOM,40,UTILITY
0,1,523,BOTTOM,30,JUNGLE,54,MIDDLE,79,TOP,26,UTILITY,516,TOP,876,JUNGLE,18,MIDDLE,901,BOTTOM,89,UTILITY
0,1,6,TOP,234,JUNGLE,34,MIDDLE,222,BOTTOM,43,UTILITY,777,TOP,35,JUNGLE,18,MIDDLE,21,BOTTOM,143,UTILITY
0,1,39,TOP,30,JUNGLE,777,MIDDLE,901,BOTTOM,147,UTILITY,126,TOP,120,JUNGLE,163,MIDDLE,15,BOTTOM,16,UTILITY
0,1,78,TOP,203,JUNGLE,910,MIDDLE,110,BOTTOM,16,UTILITY,4,TOP,121,JUNGLE,134,MIDDLE,22,BOTTOM,147,UTILITY
0,0,516,TOP,163,JUNGLE,157,MIDDLE,895,BOTTOM,432,UTILITY,68,TOP,64,JUNGLE,777,MIDDLE,22,BOTTOM,117,UTILITY
0,1,4,TOP,102,JUNGLE,81,MIDDLE,498,BOTTOM,432,UTILITY,72,TOP,79,JUNGLE,157,MIDDLE,145,BOTTOM,147,UTILITY
0,0,114,TOP,64,JUNGLE,163,MIDDLE,63,BOTTOM,89,UTILITY,24,TOP,154,JUNGLE,157,MIDDLE,119,BOTTOM,3,UTILITY
0,1,875,TOP,5,JUNGLE,84,MIDDLE,221,BOTTOM,201,UTILITY,72,TOP,35,JUNGLE,85,MIDDLE,236,BOTTOM,267,UTILITY
0,0,24,TOP,234,JUNGLE,103,MIDDLE,117,UTILITY,145,BOTTOM,85,TOP,200,JUNGLE,18,MIDDLE,21,BOTTOM,89,UTILITY
0,0,75,TOP,163,JUNGLE,777,MIDDLE,202,BOTTOM,497,UTILITY,126,MIDDLE,63,JUNGLE,17,TOP,902,UTILITY,51,BOTTOM
0,0,84,TOP,72,JUNGLE,157,MIDDLE,21,BOTTOM,89,UTILITY,75,MIDDLE,163,JUNGLE,4,TOP,99,UTILITY,51,BOTTOM
0,1,23,TOP,143,JUNGLE,777,MIDDLE,111,UTILITY,145,BOTTOM,3,TOP,121,JUNGLE,85,MIDDLE,221,BOTTOM,555,UTILITY
0,0,18,MIDDLE,68,JUNGLE,75,TOP,145,BOTTOM,111,UTILITY,17,TOP,163,JUNGLE,777,MIDDLE,81,BOTTOM,53,UTILITY
0,0,24,TOP,254,JUNGLE,18,MIDDLE,115,BOTTOM,57,UTILITY,23,TOP,9,JUNGLE,142,MIDDLE,236,BOTTOM,412,UTILITY
0,1,4,TOP,163,JUNGLE,58,MIDDLE,145,BOTTOM,40,UTILITY,85,TOP,141,JUNGLE,68,MIDDLE,221,BOTTOM,117,UTILITY
0,0,4,TOP,121,JUNGLE,777,MIDDLE,910,BOTTOM,89,UTILITY,110,TOP,76,JUNGLE,92,MIDDLE,22,BOTTOM,78,UTILITY
0,1,234,TOP,238,JUNGLE,63,MIDDLE,222,BOTTOM,53,UTILITY,126,TOP,163,JUNGLE,777,MIDDLE,147,BOTTOM,201,UTILITY
0,0,85,TOP,121,JUNGLE,157,MIDDLE,99,BOTTOM,111,UTILITY,36,TOP,60,JUNGLE,42,MIDDLE,222,BOTTOM,53,UTILITY
0,1,74,TOP,77,JUNGLE,34,MIDDLE,221,BOTTOM,111,UTILITY,4,TOP,234,JUNGLE,3,MIDDLE,30,BOTTOM,78,UTILITY
0,1,72,TOP,63,JUNGLE,157,MIDDLE,222,BOTTOM,40,UTILITY,887,TOP,234,JUNGLE,166,MIDDLE,145,BOTTOM,111,UTILITY
0,0,67,TOP,113,JUNGLE,134,MIDDLE,21,BOTTOM,89,UTILITY,266,TOP,203,JUNGLE,34,MIDDLE,221,BOTTOM,53,UTILITY
0,1,72,TOP,20,JUNGLE,18,MIDDLE,115,BOTTOM,526,UTILITY,86,TOP,203,JUNGLE,34,MIDDLE,429,BOTTOM,235,UTILITY
0,1,164,TOP,9,JUNGLE,42,MIDDLE,145,BOTTOM,12,UTILITY,25,UTILITY,154,JUNGLE,950,MIDDLE,69,TOP,202,BOTTOM
0,1,78,TOP,131,JUNGLE,18,MIDDLE,22,BOTTOM,40,UTILITY,86,TOP,203,JUNGLE,157,MIDDLE,222,BOTTOM,111,UTILITY
0,1,78,TOP,143,JUNGLE,18,MIDDLE,81,BOTTOM,29,UTILITY,14,TOP,63,JUNGLE,134,MIDDLE,202,BOTTOM,57,UTILITY
0,1,92,TOP,245,JUNGLE,84,MIDDLE,21,BOTTOM,350,UTILITY,516,TOP,203,JUNGLE,3,MIDDLE,81,BOTTOM,43,UTILITY
0,0,78,TOP,76,JUNGLE,23,MIDDLE,81,BOTTOM,43,UTILITY,68,TOP,77,JUNGLE,42,MIDDLE,145,BOTTOM,267,UTILITY
0,1,78,TOP,35,JUNGLE,17,MIDDLE,42,BOTTOM,497,UTILITY,75,TOP,200,JUNGLE,910,MIDDLE,523,BOTTOM,89,UTILITY
0,0,75,TOP,876,JUNGLE,238,MIDDLE,236,BOTTOM,37,UTILITY,78,TOP,234,JUNGLE,84,MIDDLE,523,BOTTOM,555,UTILITY
0,1,114,TOP,77,JUNGLE,8,MIDDLE,360,BOTTOM,89,UTILITY,36,TOP,64,JUNGLE,950,MIDDLE,145,BOTTOM,267,UTILITY
0,1,164,TOP,63,JUNGLE,17,MIDDLE,145,BOTTOM,111,UTILITY,133,TOP,154,JUNGLE,245,MIDDLE,360,BOTTOM,33,UTILITY
0,0,78,TOP,63,JUNGLE,157,MIDDLE,236,BOTTOM,526,UTILITY,64,JUNGLE,54,TOP,777,MIDDLE,145,BOTTOM,40,UTILITY
0,1,92,TOP,59,JUNGLE,39,MIDDLE,145,BOTTOM,154,UTILITY,122,TOP,427,JUNGLE,3,MIDDLE,910,BOTTOM,235,UTILITY
0,0,67,TOP,143,JUNGLE,42,MIDDLE,145,BOTTOM,111,UTILITY,78,TOP,63,JUNGLE,157,MIDDLE,901,BOTTOM,89,UTILITY
0,0,126,TOP,59,JUNGLE,163,MIDDLE,51,BOTTOM,526,UTILITY,78,TOP,30,JUNGLE,3,MIDDLE,236,BOTTOM,44,UTILITY
0,0,2,TOP,25,JUNGLE,5,MIDDLE,901,BOTTOM,111,UTILITY,78,TOP,35,JUNGLE,101,MIDDLE,143,BOTTOM,526,UTILITY
0,0,6,TOP,254,JUNGLE,34,MIDDLE,222,BOTTOM,412,UTILITY,19,TOP,245,JUNGLE,103,MIDDLE,81,BOTTOM,267,UTILITY
0,1,86,TOP,79,JUNGLE,42,MIDDLE,221,BOTTOM,147,UTILITY,266,TOP,5,JUNGLE,517,MIDDLE,236,BOTTOM,902,UTILITY
0,0,58,TOP,113,JUNGLE,910,MIDDLE,360,BOTTOM,57,UTILITY,266,TOP,63,JUNGLE,18,MIDDLE,81,BOTTOM,201,UTILITY
0,0,420,TOP,35,JUNGLE,99,MIDDLE,145,BOTTOM,40,UTILITY,24,TOP,121,JUNGLE,245,MIDDLE,81,BOTTOM,201,UTILITY
0,0,67,TOP,234,JUNGLE,910,MIDDLE,221,BOTTOM,111,UTILITY,122,TOP,200,JUNGLE,127,MIDDLE,202,BOTTOM,555,UTILITY
0,0,122,TOP,141,JUNGLE,517,MIDDLE,222,BOTTOM,78,UTILITY,58,TOP,64,JUNGLE,69,MIDDLE,221,BOTTOM,12,UTILITY
0,1,67,TOP,143,JUNGLE,91,MIDDLE,222,BOTTOM,201,UTILITY,86,TOP,113,JUNGLE,157,MIDDLE,63,BOTTOM,53,UTILITY
0,0,75,TOP,64,JUNGLE,50,MIDDLE,222,BOTTOM,902,UTILITY,518,TOP,102,JUNGLE,131,MIDDLE,145,BOTTOM,555,UTILITY
0,0,114,TOP,35,JUNGLE,7,MIDDLE,202,BOTTOM,412,UTILITY,107,TOP,200,JUNGLE,18,MIDDLE,147,BOTTOM,40,UTILITY
0,0,240,TOP,9,JUNGLE,61,MIDDLE,15,BOTTOM,432,UTILITY,75,TOP,76,JUNGLE,42,MIDDLE,221,BOTTOM,497,UTILITY
0,1,8,TOP,76,JUNGLE,81,BOTTOM,42,MIDDLE,526,UTILITY,80,TOP,427,JUNGLE,99,MIDDLE,221,BOTTOM,26,UTILITY
0,1,58,TOP,203,JUNGLE,517,MIDDLE,145,BOTTOM,412,UTILITY,114,TOP,56,JUNGLE,910,MIDDLE,96,BOTTOM,888,UTILITY
0,1,58,TOP,163,JUNGLE,18,MIDDLE,21,BOTTOM,526,UTILITY,78,TOP,64,JUNGLE,103,MIDDLE,221,BOTTOM,555,UTILITY
0,0,82,TOP,234,JUNGLE,134,MIDDLE,221,BOTTOM,902,UTILITY,897,TOP,876,JUNGLE,81,MIDDLE,236,BOTTOM,267,UTILITY
0,0,23,TOP,64,JUNGLE,136,MIDDLE,236,BOTTOM,267,UTILITY,150,TOP,421,JUNGLE,1,MIDDLE,145,BOTTOM,526,UTILITY
0,1,420,TOP,131,JUNGLE,246,MIDDLE,51,BOTTOM,43,UTILITY,516,TOP,121,JUNGLE,142,MIDDLE,81,BOTTOM,37,UTILITY
0,1,106,TOP,68,JUNGLE,86,MIDDLE,145,BOTTOM,526,UTILITY,887,TOP,104,JUNGLE,127,MIDDLE,119,BOTTOM,89,UTILITY
0,1,8,TOP,106,JUNGLE,85,MIDDLE,145,BOTTOM,555,UTILITY,68,TOP,56,JUNGLE,75,MIDDLE,360,BOTTOM,412,UTILITY
0,1,41,TOP,200,JUNGLE,85,MIDDLE,360,BOTTOM,555,UTILITY,79,TOP,121,JUNGLE,268,MIDDLE,202,BOTTOM,43,UTILITY
0,1,58,TOP,120,JUNGLE,17,MIDDLE,145,BOTTOM,111,UTILITY,164,TOP,77,JUNGLE,10,MIDDLE,81,BOTTOM,350,UTILITY
0,1,31,TOP,35,JUNGLE,268,MIDDLE,22,BOTTOM,267,UTILITY,106,TOP,56,JUNGLE,103,MIDDLE,21,BOTTOM,40,UTILITY
0,1,75,TOP,120,JUNGLE,103,MIDDLE,15,BOTTOM,497,UTILITY,133,TOP,57,JUNGLE,166,MIDDLE,29,BOTTOM,101,UTILITY
0,1,164,TOP,77,JUNGLE,79,MIDDLE,202,BOTTOM,37,UTILITY,887,TOP,254,JUNGLE,103,MIDDLE,222,BOTTOM,53,UTILITY
0,1,122,TOP,245,JUNGLE,42,MIDDLE,895,BOTTOM,555,UTILITY,27,TOP,141,JUNGLE,517,MIDDLE,119,BOTTOM,143,UTILITY
0,0,122,TOP,143,JUNGLE,68,MIDDLE,81,BOTTOM,267,UTILITY,777,TOP,234,JUNGLE,7,MIDDLE,145,BOTTOM,111,UTILITY
0,1,86,TOP,203,JUNGLE,69,MIDDLE,221,BOTTOM,12,UTILITY,58,TOP,63,JUNGLE,81,MIDDLE,51,BOTTOM,143,UTILITY
0,0,75,TOP,68,JUNGLE,39,MIDDLE,21,BOTTOM,78,UTILITY,4,TOP,427,JUNGLE,42,MIDDLE,222,BOTTOM,16,UTILITY
0,1,75,TOP,63,JUNGLE,3,MIDDLE,202,BOTTOM,526,UTILITY,8,TOP,203,JUNGLE,910,MIDDLE,222,BOTTOM,101,UTILITY
0,0,106,TOP,35,JUNGLE,910,MIDDLE,51,BOTTOM,101,UTILITY,84,TOP,104,JUNGLE,143,MIDDLE,21,BOTTOM,154,UTILITY
0,1,54,TOP,107,JUNGLE,18,MIDDLE,145,BOTTOM,40,UTILITY,150,TOP,104,JUNGLE,55,MIDDLE,81,BOTTOM,111,UTILITY
0,1,875,TOP,68,JUNGLE,245,MIDDLE,498,BOTTOM,497,UTILITY,240,TOP,203,JUNGLE,3,MIDDLE,22,BOTTOM,117,UTILITY
0,1,75,TOP,20,JUNGLE,23,MIDDLE,51,BOTTOM,412,UTILITY,518,MIDDLE,5,JUNGLE,43,TOP,222,BOTTOM,910,UTILITY
0,0,122,TOP,245,JUNGLE,18,MIDDLE,143,BOTTOM,412,UTILITY,41,TOP,120,JUNGLE,7,MIDDLE,429,BOTTOM,111,UTILITY
0,0,58,TOP,121,JUNGLE,103,MIDDLE,22,BOTTOM,555,UTILITY,85,TOP,421,JUNGLE,8,MIDDLE,81,BOTTOM,497,UTILITY
0,1,68,TOP,121,JUNGLE,81,MIDDLE,21,BOTTOM,147,UTILITY,516,TOP,107,JUNGLE,8,MIDDLE,119,BOTTOM,412,UTILITY
0,1,106,TOP,143,JUNGLE,236,MIDDLE,81,BOTTOM,201,UTILITY,421,TOP,131,JUNGLE,910,MIDDLE,119,BOTTOM,111,UTILITY
0,1,164,TOP,9,JUNGLE,910,MIDDLE,145,BOTTOM,43,UTILITY,897,TOP,950,JUNGLE,163,MIDDLE,96,BOTTOM,111,UTILITY
0,0,79,TOP,234,JUNGLE,157,MIDDLE,145,BOTTOM,111,UTILITY,897,TOP,163,JUNGLE,910,MIDDLE,21,BOTTOM,412,UTILITY
0,0,80,TOP,427,JUNGLE,8,MIDDLE,145,BOTTOM,412,UTILITY,266,TOP,876,JUNGLE,105,MIDDLE,101,BOTTOM,22,UTILITY
0,1,84,TOP,107,JUNGLE,7,MIDDLE,81,BOTTOM,40,UTILITY,79,TOP,104,JUNGLE,112,MIDDLE,157,BOTTOM,22,UTILITY
0,1,92,TOP,203,JUNGLE,34,MIDDLE,81,BOTTOM,78,UTILITY,23,TOP,163,JUNGLE,8,MIDDLE,145,BOTTOM,12,UTILITY
0,1,122,TOP,876,JUNGLE,518,MIDDLE,21,BOTTOM,37,UTILITY,72,TOP,104,JUNGLE,81,BOTTOM,7,MIDDLE,111,UTILITY
0,0,17,TOP,77,JUNGLE,777,MIDDLE,145,BOTTOM,111,UTILITY,516,TOP,91,JUNGLE,163,MIDDLE,29,BOTTOM,16,UTILITY
0,0,875,TOP,154,JUNGLE,79,MIDDLE,81,BOTTOM,16,UTILITY,36,TOP,9,JUNGLE,6,MIDDLE,429,BOTTOM,68,UTILITY
0,1,80,TOP,78,JUNGLE,99,MIDDLE,360,BOTTOM,526,UTILITY,150,TOP,9,JUNGLE,18,MIDDLE,236,BOTTOM,43,UTILITY
0,0,86,TOP,64,JUNGLE,103,MIDDLE,360,BOTTOM,111,UTILITY,98,TOP,234,JUNGLE,517,MIDDLE,202,BOTTOM,89,UTILITY
0,1,79,TOP,77,JUNGLE,777,MIDDLE,81,BOTTOM,147,UTILITY,106,TOP,30,JUNGLE,236,MIDDLE,51,BOTTOM,111,UTILITY
0,1,266,TOP,77,JUNGLE,91,MIDDLE,555,BOTTOM,44,UTILITY,31,TOP,120,JUNGLE,84,MIDDLE,221,BOTTOM,89,UTILITY
0,0,36,TOP,104,JUNGLE,8,MIDDLE,901,BOTTOM,201,UTILITY,266,TOP,76,JUNGLE,166,MIDDLE,221,BOTTOM,111,UTILITY
0,0,8,TOP,64,JUNGLE,157,MIDDLE,222,BOTTOM,497,UTILITY,875,TOP,141,JUNGLE,63,MIDDLE,221,BOTTOM,32,UTILITY
0,1,8,TOP,104,JUNGLE,103,MIDDLE,901,BOTTOM,40,UTILITY,14,TOP,200,JUNGLE,54,MIDDLE,147,BOTTOM,89,UTILITY
0,1,150,TOP,154,JUNGLE,55,MIDDLE,69,BOTTOM,45,UTILITY,8,TOP,79,JUNGLE,157,MIDDLE,81,BOTTOM,101,UTILITY
0,0,85,TOP,79,JUNGLE,157,MIDDLE,901,BOTTOM,143,UTILITY,78,TOP,254,JUNGLE,38,MIDDLE,236,BOTTOM,267,UTILITY
0,1,266,TOP,72,JUNGLE,134,MIDDLE,221,BOTTOM,147,UTILITY,31,TOP,5,JUNGLE,20,MIDDLE,22,BOTTOM,80,UTILITY
0,1,31,TOP,245,JUNGLE,4,MIDDLE,18,BOTTOM,16,UTILITY,107,TOP,35,JUNGLE,3,MIDDLE,222,BOTTOM,26,UTILITY
0,1,31,TOP,77,JUNGLE,90,MIDDLE,81,BOTTOM,89,UTILITY,6,TOP,56,JUNGLE,84,MIDDLE,145,BOTTOM,43,UTILITY
0,1,27,TOP,91,JUNGLE,84,MIDDLE,235,UTILITY,157,BOTTOM,31,TOP,63,JUNGLE,777,MIDDLE,145,BOTTOM,111,UTILITY
0,0,6,TOP,200,JUNGLE,134,MIDDLE,145,BOTTOM,526,UTILITY,31,TOP,104,JUNGLE,910,MIDDLE,498,BOTTOM,223,UTILITY
0,1,31,TOP,254,JUNGLE,910,MIDDLE,96,BOTTOM,147,UTILITY,6,TOP,17,JUNGLE,55,MIDDLE,360,BOTTOM,412,UTILITY
0,1,8,TOP,107,JUNGLE,84,MIDDLE,81,BOTTOM,43,UTILITY,31,TOP,163,JUNGLE,777,MIDDLE,360,BOTTOM,526,UTILITY
0,0,31,TOP,107,JUNGLE,103,MIDDLE,360,BOTTOM,111,UTILITY,75,TOP,33,JUNGLE,85,MIDDLE,895,BOTTOM,412,UTILITY
0,0,31,TOP,106,JUNGLE,42,MIDDLE,51,BOTTOM,432,UTILITY,133,TOP,35,JUNGLE,245,MIDDLE,145,BOTTOM,518,UTILITY
0,0,31,TOP,154,JUNGLE,86,MIDDLE,18,BOTTOM,267,UTILITY,150,TOP,234,JUNGLE,526,UTILITY,81,BOTTOM,101,MIDDLE
0,0,31,TOP,143,JUNGLE,950,MIDDLE,18,BOTTOM,89,UTILITY,86,TOP,59,JUNGLE,777,MIDDLE,63,BOTTOM,526,UTILITY
0,1,31,TOP,79,JUNGLE,55,MIDDLE,99,BOTTOM,51,UTILITY,92,TOP,5,JUNGLE,103,MIDDLE,202,BOTTOM,43,UTILITY
0,1,31,TOP,143,JUNGLE,61,MIDDLE,81,BOTTOM,89,UTILITY,887,TOP,154,JUNGLE,126,MIDDLE,221,BOTTOM,201,UTILITY
0,1,122,TOP,20,JUNGLE,777,MIDDLE,145,BOTTOM,518,UTILITY,19,TOP,64,JUNGLE,42,MIDDLE,222,BOTTOM,12,UTILITY
0,0,126,TOP,245,JUNGLE,103,MIDDLE,81,BOTTOM,12,UTILITY,96,BOTTOM,35,JUNGLE,127,MIDDLE,54,TOP,902,UTILITY
0,1,24,TOP,30,JUNGLE,238,MIDDLE,360,BOTTOM,526,UTILITY,114,TOP,245,JUNGLE,42,MIDDLE,498,BOTTOM,497,UTILITY
0,1,150,TOP,203,JUNGLE,50,MIDDLE,119,BOTTOM,7,UTILITY,133,TOP,234,JUNGLE,516,MIDDLE,236,BOTTOM,267,UTILITY
0,1,126,TOP,63,JUNGLE,238,MIDDLE,81,BOTTOM,12,UTILITY,85,TOP,56,JUNGLE,104,MIDDLE,236,BOTTOM,267,UTILITY
0,1,79,TOP,876,JUNGLE,157,MIDDLE,145,BOTTOM,555,UTILITY,58,TOP,76,JUNGLE,5,MIDDLE,222,BOTTOM,89,UTILITY
0,0,24,TOP,76,JUNGLE,126,MIDDLE,145,BOTTOM,12,UTILITY,164,TOP,63,JUNGLE,166,MIDDLE,221,BOTTOM,497,UTILITY
0,1,266,TOP,62,JUNGLE,63,MIDDLE,221,BOTTOM,235,UTILITY,68,TOP,254,JUNGLE,18,MIDDLE,22,BOTTOM,412,UTILITY
0,1,114,TOP,32,JUNGLE,84,MIDDLE,221,BOTTOM,89,UTILITY,266,TOP,120,JUNGLE,360,BOTTOM,145,MIDDLE,12,UTILITY
0,1,7,TOP,60,JUNGLE,42,MIDDLE,222,BOTTOM,432,UTILITY,54,TOP,131,JUNGLE,18,MIDDLE,81,BOTTOM,101,UTILITY
0,0,887,TOP,64,JUNGLE,80,MIDDLE,498,BOTTOM,53,UTILITY,14,TOP,32,JUNGLE,166,MIDDLE,147,BOTTOM,98,UTILITY
0,1,875,TOP,234,JUNGLE,268,MIDDLE,145,BOTTOM,89,UTILITY,68,TOP,104,JUNGLE,777,MIDDLE,221,BOTTOM,117,UTILITY
0,1,517,TOP,141,JUNGLE,63,MIDDLE,222,BOTTOM,526,UTILITY,85,MIDDLE,24,JUNGLE,127,TOP,145,BOTTOM,1,UTILITY
0,1,86,TOP,28,JUNGLE,42,MIDDLE,222,BOTTOM,412,UTILITY,75,TOP,5,JUNGLE,134,MIDDLE,221,BOTTOM,25,UTILITY
0,1,517,MIDDLE,141,JUNGLE,80,TOP,145,BOTTOM,526,UTILITY,6,TOP,76,JUNGLE,136,MIDDLE,22,BOTTOM,147,UTILITY
0,0,950,TOP,59,JUNGLE,18,MIDDLE,45,BOTTOM,412,UTILITY,51,TOP,76,JUNGLE,81,MIDDLE,221,BOTTOM,201,UTILITY
0,0,23,TOP,245,JUNGLE,81,MIDDLE,21,BOTTOM,526,UTILITY,126,TOP,63,JUNGLE,131,MIDDLE,901,BOTTOM,78,UTILITY
0,1,41,TOP,113,JUNGLE,85,MIDDLE,63,BOTTOM,16,UTILITY,24,TOP,106,JUNGLE,81,BOTTOM,84,MIDDLE,267,UTILITY
0,1,133,TOP,143,JUNGLE,42,MIDDLE,81,BOTTOM,89,UTILITY,103,TOP,5,JUNGLE,517,MIDDLE,21,BOTTOM,53,UTILITY
0,0,133,TOP,35,JUNGLE,163,MIDDLE,81,BOTTOM,89,UTILITY,164,TOP,113,JUNGLE,131,MIDDLE,360,BOTTOM,267,UTILITY
0,0,164,TOP,200,JUNGLE,131,MIDDLE,143,BOTTOM,99,UTILITY,19,TOP,421,JUNGLE,2,MIDDLE,96,BOTTOM,111,UTILITY
0,0,67,TOP,154,JUNGLE,101,MIDDLE,81,BOTTOM,89,UTILITY,36,TOP,104,JUNGLE,103,MIDDLE,15,BOTTOM,350,UTILITY
0,1,8,TOP,9,JUNGLE,5,MIDDLE,67,BOTTOM,16,UTILITY,80,MIDDLE,203,JUNGLE,38,TOP,202,BOTTOM,412,UTILITY
0,1,54,TOP,121,JUNGLE,910,MIDDLE,498,BOTTOM,40,UTILITY,875,TOP,64,JUNGLE,101,MIDDLE,145,BOTTOM,267,UTILITY
0,1,64,TOP,427,JUNGLE,50,MIDDLE,145,BOTTOM,89,UTILITY,106,TOP,203,JUNGLE,61,MIDDLE,81,BOTTOM,37,UTILITY
0,1,58,TOP,120,JUNGLE,26,MIDDLE,222,BOTTOM,147,UTILITY,10,TOP,203,JUNGLE,142,MIDDLE,145,BOTTOM,161,UTILITY
0,0,79,TOP,64,JUNGLE,103,MIDDLE,901,BOTTOM,26,UTILITY,150,TOP,120,JUNGLE,55,MIDDLE,29,BOTTOM,117,UTILITY
0,0,420,TOP,200,JUNGLE,69,MIDDLE,12,UTILITY,21,BOTTOM,777,TOP,113,JUNGLE,133,MIDDLE,145,BOTTOM,16,UTILITY
0,0,236,TOP,121,JUNGLE,131,MIDDLE,145,BOTTOM,111,UTILITY,133,TOP,154,JUNGLE,157,MIDDLE,147,BOTTOM,44,UTILITY
0,0,86,TOP,876,JUNGLE,950,MIDDLE,202,BOTTOM,518,UTILITY,23,TOP,113,JUNGLE,61,MIDDLE,221,BOTTOM,40,UTILITY
0,1,58,TOP,68,JUNGLE,38,MIDDLE,81,BOTTOM,57,UTILITY,114,TOP,141,JUNGLE,268,MIDDLE,29,BOTTOM,267,UTILITY
0,1,84,TOP,104,JUNGLE,61,MIDDLE,145,BOTTOM,57,UTILITY,24,TOP,157,MIDDLE,121,JUNGLE,115,BOTTOM,3,UTILITY
0,0,74,TOP,76,JUNGLE,141,MIDDLE,119,BOTTOM,111,UTILITY,145,TOP,121,JUNGLE,61,MIDDLE,202,BOTTOM,89,UTILITY
0,1,86,TOP,91,JUNGLE,63,MIDDLE,81,BOTTOM,89,UTILITY,58,TOP,107,JUNGLE,910,MIDDLE,51,BOTTOM,497,UTILITY
0,1,901,TOP,28,JUNGLE,31,MIDDLE,202,BOTTOM,432,UTILITY,75,TOP,20,JUNGLE,18,MIDDLE,145,BOTTOM,43,UTILITY
