,outcome,redTeam,blueTeam,Role
0,1,222,22,BOTTOM
0,1,902,555,UTILITY
0,1,86,24,TOP
0,1,876,131,JUNGLE
0,1,42,18,MIDDLE
0,1,21,221,BOTTOM
0,1,412,101,UTILITY
0,0,150,117,TOP
0,0,104,427,JUNGLE
0,0,38,16,MIDDLE
0,0,81,222,BOTTOM
0,0,89,84,UTILITY
0,0,58,4,TOP
0,0,245,200,JUNGLE
0,0,37,61,UTILITY
0,0,51,429,BOTTOM
0,0,69,12,MIDDLE
0,0,67,58,TOP
0,0,76,64,JUNGLE
0,0,236,7,MIDDLE
0,0,99,429,BOTTOM
0,0,111,22,UTILITY
0,1,86,24,TOP
0,1,121,9,JUNGLE
0,1,910,18,MIDDLE
0,1,21,145,BOTTOM
0,1,147,267,UTILITY
0,1,897,6,TOP
0,1,121,79,JUNGLE
0,1,26,777,MIDDLE
0,1,901,221,BOTTOM
0,1,37,147,UTILITY
0,1,92,85,TOP
0,1,245,104,JUNGLE
0,1,38,105,MIDDLE
0,1,21,22,BOTTOM
0,1,3,902,UTILITY
0,1,126,92,TOP
0,1,63,143,JUNGLE
0,1,84,268,MIDDLE
0,1,236,221,BOTTOM
0,1,3,497,UTILITY
0,0,268,41,TOP
0,0,121,76,JUNGLE
0,0,42,91,MIDDLE
0,0,236,222,BOTTOM
0,0,267,78,UTILITY
0,0,68,110,TOP
0,0,121,234,JUNGLE
0,0,202,126,MIDDLE
0,0,81,236,BOTTOM
0,0,43,267,UTILITY
0,1,92,68,TOP
0,1,76,64,JUNGLE
0,1,18,777,MIDDLE
0,1,145,498,BOTTOM
0,1,12,526,UTILITY
0,1,897,80,TOP
0,1,104,121,JUNGLE
0,1,147,268,MIDDLE
0,1,222,145,BOTTOM
0,1,89,111,UTILITY
0,0,6,516,TOP
0,0,9,104,JUNGLE
0,0,126,131,MIDDLE
0,0,360,145,BOTTOM
0,0,111,78,UTILITY
0,1,6,24,TOP
0,1,79,876,JUNGLE
0,1,114,777,MIDDLE
0,1,222,115,BOTTOM
0,1,34,432,UTILITY
0,1,36,142,TOP
0,1,141,121,JUNGLE
0,1,18,112,MIDDLE
0,1,115,81,BOTTOM
0,1,40,432,UTILITY
0,1,6,266,TOP
0,1,876,68,JUNGLE
0,1,80,84,MIDDLE
0,1,145,29,BOTTOM
0,1,22,37,UTILITY
0,1,77,897,TOP
0,1,427,63,JUNGLE
0,1,105,34,MIDDLE
0,1,145,221,BOTTOM
0,1,111,526,UTILITY
0,1,8,36,TOP
0,1,113,24,JUNGLE
0,1,39,105,MIDDLE
0,1,222,145,BOTTOM
0,1,526,61,UTILITY
0,1,266,6,TOP
0,1,203,121,JUNGLE
0,1,7,910,MIDDLE
0,1,222,221,BOTTOM
0,1,526,111,UTILITY
0,0,36,24,TOP
0,0,59,104,JUNGLE
0,0,67,517,MIDDLE
0,0,81,221,BOTTOM
0,0,201,117,UTILITY
0,0,117,150,TOP
0,0,238,63,JUNGLE
0,0,24,55,MIDDLE
0,0,81,523,BOTTOM
0,0,43,497,UTILITY
0,0,55,114,MIDDLE
0,0,121,203,JUNGLE
0,0,154,42,TOP
0,0,222,40,BOTTOM
0,0,117,81,UTILITY
0,1,114,107,TOP
0,1,113,63,JUNGLE
0,1,8,42,MIDDLE
0,1,81,145,BOTTOM
0,1,147,111,UTILITY
0,1,122,86,TOP
0,1,143,64,JUNGLE
0,1,777,910,MIDDLE
0,1,15,81,BOTTOM
0,1,37,43,UTILITY
0,1,268,68,TOP
0,1,143,35,JUNGLE
0,1,18,42,MIDDLE
0,1,145,81,BOTTOM
0,1,412,89,UTILITY
0,0,516,77,TOP
0,0,245,91,JUNGLE
0,0,80,711,MIDDLE
0,0,523,81,BOTTOM
0,0,235,147,UTILITY
0,1,78,102,TOP
0,1,121,79,JUNGLE
0,1,134,84,MIDDLE
0,1,523,222,BOTTOM
0,1,12,89,UTILITY
0,1,77,164,TOP
0,1,76,234,JUNGLE
0,1,81,202,MIDDLE
0,1,21,63,BOTTOM
0,1,143,267,UTILITY
0,0,67,24,TOP
0,0,203,427,JUNGLE
0,0,268,134,MIDDLE
0,0,222,236,BOTTOM
0,0,902,111,UTILITY
0,1,122,897,TOP
0,1,76,234,JUNGLE
0,1,3,55,MIDDLE
0,1,236,110,BOTTOM
0,1,902,89,UTILITY
0,1,39,8,TOP
0,1,64,5,JUNGLE
0,1,3,18,MIDDLE
0,1,21,902,BOTTOM
0,1,412,222,UTILITY
0,1,64,4,TOP
0,1,143,33,JUNGLE
0,1,236,910,MIDDLE
0,1,21,221,BOTTOM
0,1,57,99,UTILITY
0,1,79,23,TOP
0,1,234,77,JUNGLE
0,1,136,777,MIDDLE
0,1,221,202,BOTTOM
0,1,902,910,UTILITY
0,1,41,104,TOP
0,1,59,17,JUNGLE
0,1,61,245,MIDDLE
0,1,22,145,BOTTOM
0,1,902,89,UTILITY
0,0,86,62,TOP
0,0,76,200,JUNGLE
0,0,34,61,MIDDLE
0,0,523,221,BOTTOM
0,0,223,497,UTILITY
0,0,79,114,TOP
0,0,143,63,JUNGLE
0,0,39,81,MIDDLE
0,0,523,222,BOTTOM
0,0,254,223,UTILITY
0,0,122,75,TOP
0,0,131,143,JUNGLE
0,0,61,81,MIDDLE
0,0,236,202,BOTTOM
0,0,267,111,UTILITY
0,0,84,24,TOP
0,0,30,203,JUNGLE
0,0,91,61,MIDDLE
0,0,145,22,BOTTOM
0,0,555,147,UTILITY
0,1,164,80,TOP
0,1,63,33,JUNGLE
0,1,42,18,MIDDLE
0,1,22,145,BOTTOM
0,1,412,526,UTILITY
0,1,86,114,TOP
0,1,9,64,JUNGLE
0,1,115,38,MIDDLE
0,1,81,22,BOTTOM
0,1,78,57,UTILITY
0,0,114,420,TOP
0,0,234,9,JUNGLE
0,0,7,96,MIDDLE
0,0,119,18,BOTTOM
0,0,902,89,UTILITY
0,1,74,8,TOP
0,1,120,9,JUNGLE
0,1,6,236,MIDDLE
0,1,99,221,BOTTOM
0,1,147,267,UTILITY
0,1,76,83,TOP
0,1,9,102,JUNGLE
0,1,42,18,MIDDLE
0,1,901,145,BOTTOM
0,1,526,111,UTILITY
0,1,164,39,TOP
0,1,9,20,JUNGLE
0,1,81,42,MIDDLE
0,1,221,222,BOTTOM
0,1,117,235,UTILITY
0,0,67,516,TOP
0,0,9,68,JUNGLE
0,0,234,18,MIDDLE
0,0,145,110,BOTTOM
0,0,78,555,UTILITY
0,0,420,80,TOP
0,0,9,104,JUNGLE
0,0,18,62,MIDDLE
0,0,222,202,BOTTOM
0,0,201,497,UTILITY
0,0,58,36,TOP
0,0,9,104,JUNGLE
0,0,777,8,MIDDLE
0,0,221,157,BOTTOM
0,0,43,111,UTILITY
0,1,202,901,BOTTOM
0,1,9,131,JUNGLE
0,1,18,42,MIDDLE
0,1,80,63,TOP
0,1,518,89,UTILITY
0,0,24,164,TOP
0,0,76,238,JUNGLE
0,0,39,9,MIDDLE
0,0,21,910,BOTTOM
0,0,888,37,UTILITY
0,0,114,122,TOP
0,0,9,121,JUNGLE
0,0,234,103,MIDDLE
0,0,81,222,BOTTOM
0,0,53,117,UTILITY
0,0,92,68,TOP
0,0,9,121,JUNGLE
0,0,4,43,MIDDLE
0,0,523,22,BOTTOM
0,0,117,526,UTILITY
0,1,516,58,TOP
0,1,79,120,JUNGLE
0,1,81,7,MIDDLE
0,1,22,145,BOTTOM
0,1,526,111,UTILITY
0,0,67,68,TOP
0,0,33,120,JUNGLE
0,0,711,18,MIDDLE
0,0,145,25,BOTTOM
0,0,111,51,UTILITY
0,1,77,68,TOP
0,1,254,120,JUNGLE
0,1,517,131,MIDDLE
0,1,29,202,BOTTOM
0,1,497,32,UTILITY
0,1,122,23,TOP
0,1,76,121,JUNGLE
0,1,42,910,MIDDLE
0,1,222,81,BOTTOM
0,1,80,350,UTILITY
0,1,2,79,TOP
0,1,5,120,JUNGLE
0,1,7,517,MIDDLE
0,1,145,22,BOTTOM
0,1,555,111,UTILITY
0,1,166,86,MIDDLE
0,1,887,35,JUNGLE
0,1,103,131,TOP
0,1,895,119,BOTTOM
0,1,89,412,UTILITY
0,1,164,84,TOP
0,1,121,120,JUNGLE
0,1,55,39,MIDDLE
0,1,22,236,BOTTOM
0,1,40,412,UTILITY
0,0,85,164,TOP
0,0,64,887,JUNGLE
0,0,127,133,MIDDLE
0,0,498,81,BOTTOM
0,0,497,78,UTILITY
0,1,36,98,TOP
0,1,120,517,JUNGLE
0,1,42,133,MIDDLE
0,1,895,145,BOTTOM
0,1,37,111,UTILITY
0,1,80,78,TOP
0,1,200,120,JUNGLE
0,1,7,81,MIDDLE
0,1,222,119,BOTTOM
0,1,111,68,UTILITY
0,1,79,114,TOP
0,1,120,64,JUNGLE
0,1,69,517,MIDDLE
0,1,18,81,BOTTOM
0,1,53,89,UTILITY
0,0,516,85,TOP
0,0,120,121,JUNGLE
0,0,61,134,MIDDLE
0,0,81,901,BOTTOM
0,0,497,111,UTILITY
0,1,84,67,TOP
0,1,120,121,JUNGLE
0,1,42,131,MIDDLE
0,1,202,221,BOTTOM
0,1,53,147,UTILITY
0,1,54,85,TOP
0,1,777,104,MIDDLE
0,1,120,7,JUNGLE
0,1,21,81,BOTTOM
0,1,526,43,UTILITY
0,1,6,223,TOP
0,1,887,234,JUNGLE
0,1,81,90,MIDDLE
0,1,96,360,BOTTOM
0,1,117,526,UTILITY
0,1,85,126,TOP
0,1,120,11,JUNGLE
0,1,4,910,MIDDLE
0,1,21,222,BOTTOM
0,1,235,412,UTILITY
0,0,27,164,TOP
0,0,76,28,JUNGLE
0,0,145,81,MIDDLE
0,0,222,63,BOTTOM
0,0,43,267,UTILITY
0,1,157,126,MIDDLE
0,1,9,245,JUNGLE
0,1,150,42,TOP
0,1,221,30,BOTTOM
0,1,89,53,UTILITY
0,0,4,86,TOP
0,0,154,143,JUNGLE
0,0,18,134,MIDDLE
0,0,221,81,BOTTOM
0,0,111,12,UTILITY
0,1,68,106,TOP
0,1,245,91,JUNGLE
0,1,80,8,MIDDLE
0,1,236,147,BOTTOM
0,1,267,99,UTILITY
0,1,24,266,TOP
0,1,234,19,JUNGLE
0,1,13,90,MIDDLE
0,1,221,166,BOTTOM
0,1,350,43,UTILITY
0,1,58,114,TOP
0,1,77,63,JUNGLE
0,1,13,777,MIDDLE
0,1,901,29,BOTTOM
0,1,3,201,UTILITY
0,0,58,10,TOP
0,0,203,77,JUNGLE
0,0,81,950,MIDDLE
0,0,63,498,BOTTOM
0,0,111,497,UTILITY
0,1,58,240,TOP
0,1,35,64,JUNGLE
0,1,90,38,MIDDLE
0,1,21,81,BOTTOM
0,1,235,40,UTILITY
0,1,58,106,TOP
0,1,107,64,JUNGLE
0,1,61,77,MIDDLE
0,1,45,222,BOTTOM
0,1,37,412,UTILITY
0,1,92,69,TOP
0,1,39,234,MIDDLE
0,1,77,42,JUNGLE
0,1,96,901,BOTTOM
0,1,902,267,UTILITY
0,1,897,110,TOP
0,1,121,11,JUNGLE
0,1,7,69,MIDDLE
0,1,119,202,BOTTOM
0,1,555,111,UTILITY
0,0,92,897,TOP
0,0,143,203,JUNGLE
0,0,54,42,MIDDLE
0,0,18,51,BOTTOM
0,0,427,432,UTILITY
0,0,897,72,TOP
0,0,245,76,JUNGLE
0,0,54,36,MIDDLE
0,0,21,895,BOTTOM
0,0,526,427,UTILITY
0,0,897,68,TOP
0,0,163,113,JUNGLE
0,0,236,39,MIDDLE
0,0,360,145,BOTTOM
0,0,111,89,UTILITY
0,0,897,80,TOP
0,0,76,30,JUNGLE
0,0,777,18,MIDDLE
0,0,145,202,BOTTOM
0,0,147,12,UTILITY
0,0,78,64,TOP
0,0,120,121,JUNGLE
0,0,7,127,MIDDLE
0,0,81,145,BOTTOM
0,0,111,555,UTILITY
0,1,69,78,TOP
0,1,59,11,JUNGLE
0,1,7,236,MIDDLE
0,1,81,147,BOTTOM
0,1,44,43,UTILITY
0,1,69,240,TOP
0,1,62,233,JUNGLE
0,1,517,85,MIDDLE
0,1,145,51,BOTTOM
0,1,61,89,UTILITY
0,1,68,36,TOP
0,1,120,421,JUNGLE
0,1,42,69,MIDDLE
0,1,81,21,BOTTOM
0,1,26,25,UTILITY
0,1,69,113,MIDDLE
0,1,35,518,JUNGLE
0,1,81,18,BOTTOM
0,1,42,222,TOP
0,1,267,37,UTILITY
0,1,875,82,TOP
0,1,30,56,JUNGLE
0,1,115,69,MIDDLE
0,1,22,236,BOTTOM
0,1,111,37,UTILITY
0,1,69,77,TOP
0,1,35,64,JUNGLE
0,1,112,145,MIDDLE
0,1,498,103,BOTTOM
0,1,111,526,UTILITY
0,1,69,79,TOP
0,1,234,32,JUNGLE
0,1,86,236,MIDDLE
0,1,81,222,BOTTOM
0,1,432,35,UTILITY
0,1,69,75,TOP
0,1,163,121,JUNGLE
0,1,42,51,MIDDLE
0,1,81,518,BOTTOM
0,1,555,26,UTILITY
0,1,75,91,TOP
0,1,77,234,JUNGLE
0,1,69,99,MIDDLE
0,1,221,18,BOTTOM
0,1,350,888,UTILITY
0,1,69,4,TOP
0,1,120,254,JUNGLE
0,1,238,163,MIDDLE
0,1,145,523,BOTTOM
0,1,89,43,UTILITY
0,0,150,69,TOP
0,0,107,30,JUNGLE
0,0,127,238,MIDDLE
0,0,222,21,BOTTOM
0,0,201,53,UTILITY
0,0,126,150,TOP
0,0,120,121,JUNGLE
0,0,910,69,MIDDLE
0,0,222,143,BOTTOM
0,0,26,147,UTILITY
0,1,236,8,BOTTOM
0,1,63,120,JUNGLE
0,1,42,711,MIDDLE
0,1,36,202,TOP
0,1,267,12,UTILITY
0,1,58,78,TOP
0,1,154,234,JUNGLE
0,1,202,777,MIDDLE
0,1,222,101,BOTTOM
0,1,111,526,UTILITY
0,0,79,78,TOP
0,0,203,876,JUNGLE
0,0,3,238,MIDDLE
0,0,81,145,BOTTOM
0,0,432,201,UTILITY
0,1,41,777,TOP
0,1,76,28,JUNGLE
0,1,18,85,MIDDLE
0,1,81,145,BOTTOM
0,1,89,78,UTILITY
0,0,78,69,TOP
0,0,104,92,JUNGLE
0,0,143,120,MIDDLE
0,0,429,221,BOTTOM
0,0,53,555,UTILITY
0,1,122,875,TOP
0,1,203,104,JUNGLE
0,1,112,134,MIDDLE
0,1,21,145,BOTTOM
0,1,526,53,UTILITY
0,0,777,6,TOP
0,0,131,91,JUNGLE
0,0,42,19,MIDDLE
0,0,901,18,BOTTOM
0,0,497,117,UTILITY
0,0,85,24,TOP
0,0,63,76,JUNGLE
0,0,18,13,MIDDLE
0,0,221,202,BOTTOM
0,0,497,111,UTILITY
0,0,77,901,TOP
0,0,79,200,JUNGLE
0,0,104,157,MIDDLE
0,0,81,145,BOTTOM
0,0,43,497,UTILITY
0,1,901,516,TOP
0,1,68,35,JUNGLE
0,1,42,81,MIDDLE
0,1,222,22,BOTTOM
0,1,201,89,UTILITY
0,1,164,67,TOP
0,1,145,32,BOTTOM
0,1,18,42,MIDDLE
0,1,63,202,JUNGLE
0,1,78,526,UTILITY
0,1,133,81,TOP
0,1,245,141,JUNGLE
0,1,4,18,MIDDLE
0,1,236,26,BOTTOM
0,1,267,36,UTILITY
0,0,126,114,TOP
0,0,121,234,JUNGLE
0,0,42,34,MIDDLE
0,0,63,523,BOTTOM
0,0,555,201,UTILITY
0,0,86,24,TOP
0,0,143,56,JUNGLE
0,0,4,55,MIDDLE
0,0,81,22,BOTTOM
0,0,111,555,UTILITY
0,1,875,23,TOP
0,1,64,120,JUNGLE
0,1,69,7,MIDDLE
0,1,236,147,BOTTOM
0,1,910,111,UTILITY
0,1,68,106,TOP
0,1,79,120,JUNGLE
0,1,42,134,MIDDLE
0,1,18,145,BOTTOM
0,1,111,12,UTILITY
0,1,4,98,TOP
0,1,77,30,JUNGLE
0,1,18,91,MIDDLE
0,1,147,222,BOTTOM
0,1,16,37,UTILITY
0,0,68,164,TOP
0,0,143,141,JUNGLE
0,0,42,133,MIDDLE
0,0,360,147,BOTTOM
0,0,412,117,UTILITY
0,1,113,58,JUNGLE
0,1,24,876,TOP
0,1,69,110,MIDDLE
0,1,145,81,BOTTOM
0,1,40,526,UTILITY
0,1,518,154,TOP
0,1,106,79,JUNGLE
0,1,7,238,MIDDLE
0,1,202,222,BOTTOM
0,1,143,147,UTILITY
0,0,54,80,TOP
0,0,200,11,JUNGLE
0,0,69,134,MIDDLE
0,0,119,221,BOTTOM
0,0,111,117,UTILITY
0,1,122,163,TOP
0,1,200,33,JUNGLE
0,1,4,62,MIDDLE
0,1,22,29,BOTTOM
0,1,412,497,UTILITY
0,0,77,4,TOP
0,0,200,64,JUNGLE
0,0,42,202,MIDDLE
0,0,21,910,BOTTOM
0,0,61,78,UTILITY
0,1,36,41,TOP
0,1,245,131,JUNGLE
0,1,133,103,MIDDLE
0,1,202,22,BOTTOM
0,1,111,201,UTILITY
0,0,27,516,TOP
0,0,42,64,MIDDLE
0,0,200,85,JUNGLE
0,0,81,222,BOTTOM
0,0,143,111,UTILITY
0,0,78,75,TOP
0,0,35,200,JUNGLE
0,0,777,69,MIDDLE
0,0,81,145,BOTTOM
0,0,201,111,UTILITY
0,1,268,122,TOP
0,1,200,5,JUNGLE
0,1,63,238,MIDDLE
0,1,119,145,BOTTOM
0,1,89,412,UTILITY
0,0,102,6,TOP
0,0,200,35,JUNGLE
0,0,41,1,MIDDLE
0,0,145,21,BOTTOM
0,0,111,526,UTILITY
0,1,85,777,TOP
0,1,200,76,JUNGLE
0,1,157,7,MIDDLE
0,1,201,21,UTILITY
0,1,145,412,BOTTOM
0,0,240,78,TOP
0,0,200,887,JUNGLE
0,0,517,222,MIDDLE
0,0,22,163,BOTTOM
0,0,37,26,UTILITY
0,0,19,86,TOP
0,0,141,200,JUNGLE
0,0,8,79,MIDDLE
0,0,895,157,BOTTOM
0,0,147,555,UTILITY
0,1,36,77,TOP
0,1,200,234,JUNGLE
0,1,68,166,MIDDLE
0,1,22,143,BOTTOM
0,1,89,111,UTILITY
0,0,266,126,TOP
0,0,200,62,JUNGLE
0,0,63,91,MIDDLE
0,0,236,143,BOTTOM
0,0,267,16,UTILITY
0,1,236,98,MIDDLE
0,1,234,121,JUNGLE
0,1,86,61,TOP
0,1,50,222,BOTTOM
0,1,147,412,UTILITY
0,1,8,106,TOP
0,1,200,77,JUNGLE
0,1,166,236,MIDDLE
0,1,895,221,BOTTOM
0,1,44,235,UTILITY
0,0,106,268,TOP
0,0,120,200,JUNGLE
0,0,7,21,MIDDLE
0,0,81,429,BOTTOM
0,0,40,518,UTILITY
0,1,154,897,TOP
0,1,200,62,JUNGLE
0,1,18,69,MIDDLE
0,1,21,221,BOTTOM
0,1,37,26,UTILITY
0,1,92,75,TOP
0,1,427,28,JUNGLE
0,1,777,236,MIDDLE
0,1,147,81,BOTTOM
0,1,235,43,UTILITY
0,1,897,98,TOP
0,1,245,203,JUNGLE
0,1,236,4,MIDDLE
0,1,29,81,BOTTOM
0,1,497,89,UTILITY
0,1,42,126,TOP
0,1,203,163,JUNGLE
0,1,84,950,MIDDLE
0,1,81,119,BOTTOM
0,1,89,164,UTILITY
0,1,80,266,TOP
0,1,120,63,JUNGLE
0,1,163,42,MIDDLE
0,1,145,523,BOTTOM
0,1,78,12,UTILITY
0,1,85,420,TOP
0,1,11,234,JUNGLE
0,1,18,74,MIDDLE
0,1,81,145,BOTTOM
0,1,12,89,UTILITY
0,0,112,78,TOP
0,0,120,427,JUNGLE
0,0,221,777,MIDDLE
0,0,202,51,BOTTOM
0,0,111,12,UTILITY
0,1,126,166,TOP
0,1,245,30,JUNGLE
0,1,133,81,MIDDLE
0,1,145,360,BOTTOM
0,1,555,89,UTILITY
0,1,85,80,TOP
0,1,64,20,JUNGLE
0,1,134,112,MIDDLE
0,1,145,81,BOTTOM
0,1,43,497,UTILITY
0,0,33,133,TOP
0,0,120,154,JUNGLE
0,0,99,3,MIDDLE
0,0,236,119,BOTTOM
0,0,902,111,UTILITY
0,0,8,36,TOP
0,0,64,104,JUNGLE
0,0,126,53,MIDDLE
0,0,145,202,BOTTOM
0,0,143,517,UTILITY
0,1,107,78,TOP
0,1,64,76,JUNGLE
0,1,8,61,MIDDLE
0,1,22,21,BOTTOM
0,1,26,526,UTILITY
0,1,777,901,MIDDLE
0,1,76,35,JUNGLE
0,1,164,119,TOP
0,1,145,7,BOTTOM
0,1,350,555,UTILITY
0,1,86,79,TOP
0,1,76,5,JUNGLE
0,1,34,42,MIDDLE
0,1,222,221,BOTTOM
0,1,201,43,UTILITY
0,1,77,85,TOP
0,1,76,63,JUNGLE
0,1,202,777,MIDDLE
0,1,119,145,BOTTOM
0,1,526,267,UTILITY
0,0,154,4,TOP
0,0,76,20,JUNGLE
0,0,777,90,MIDDLE
0,0,221,81,BOTTOM
0,0,43,201,UTILITY
0,1,86,19,TOP
0,1,120,64,JUNGLE
0,1,517,50,MIDDLE
0,1,236,222,BOTTOM
0,1,350,888,UTILITY
0,1,6,19,TOP
0,1,76,28,JUNGLE
0,1,23,42,MIDDLE
0,1,81,145,BOTTOM
0,1,497,111,UTILITY
0,1,6,84,TOP
0,1,76,64,JUNGLE
0,1,42,7,MIDDLE
0,1,147,21,BOTTOM
0,1,98,111,UTILITY
0,0,68,23,MIDDLE
0,0,64,106,JUNGLE
0,0,41,3,TOP
0,0,81,222,BOTTOM
0,0,267,111,UTILITY
0,0,23,122,TOP
0,0,104,76,JUNGLE
0,0,101,91,MIDDLE
0,0,21,901,BOTTOM
0,0,111,57,UTILITY
0,0,4,58,TOP
0,0,76,120,JUNGLE
0,0,75,91,MIDDLE
0,0,51,63,BOTTOM
0,0,154,147,UTILITY
0,1,518,98,TOP
0,1,163,104,JUNGLE
0,1,81,3,MIDDLE
0,1,222,29,BOTTOM
0,1,34,143,UTILITY
0,0,75,266,TOP
0,0,497,28,UTILITY
0,0,131,34,MIDDLE
0,0,21,222,BOTTOM
0,0,20,111,JUNGLE
0,0,154,133,TOP
0,0,245,64,JUNGLE
0,0,56,143,MIDDLE
0,0,81,21,BOTTOM
0,0,432,40,UTILITY
0,0,75,122,TOP
0,0,245,121,JUNGLE
0,0,18,81,MIDDLE
0,0,901,63,BOTTOM
0,0,147,432,UTILITY
0,1,154,240,TOP
0,1,30,245,JUNGLE
0,1,517,163,MIDDLE
0,1,81,18,BOTTOM
0,1,111,44,UTILITY
0,1,421,17,TOP
0,1,76,245,JUNGLE
0,1,8,18,MIDDLE
0,1,145,81,BOTTOM
0,1,89,12,UTILITY
0,0,80,4,TOP
0,0,68,76,JUNGLE
0,0,81,517,MIDDLE
0,0,18,221,BOTTOM
0,0,555,43,UTILITY
0,1,4,122,TOP
0,1,76,141,JUNGLE
0,1,39,910,MIDDLE
0,1,145,104,BOTTOM
0,1,518,412,UTILITY
0,0,875,122,TOP
0,0,64,56,JUNGLE
0,0,154,99,MIDDLE
0,0,42,51,BOTTOM
0,0,267,40,UTILITY
0,1,875,31,TOP
0,1,79,113,JUNGLE
0,1,42,777,MIDDLE
0,1,51,221,BOTTOM
0,1,16,497,UTILITY
0,1,80,58,TOP
0,1,76,154,JUNGLE
0,1,777,18,MIDDLE
0,1,81,145,BOTTOM
0,1,555,147,UTILITY
0,0,950,777,TOP
0,0,76,234,JUNGLE
0,0,238,134,MIDDLE
0,0,222,21,BOTTOM
0,0,111,147,UTILITY
0,0,41,266,TOP
0,0,64,76,JUNGLE
0,0,50,86,MIDDLE
0,0,523,222,BOTTOM
0,0,555,147,UTILITY
0,1,92,122,TOP
0,1,28,245,JUNGLE
0,1,119,18,MIDDLE
0,1,30,51,BOTTOM
0,1,111,518,UTILITY
0,0,98,39,TOP
0,0,63,154,JUNGLE
0,0,42,246,MIDDLE
0,0,99,69,BOTTOM
0,0,40,25,UTILITY
0,0,150,6,TOP
0,0,63,35,JUNGLE
0,0,517,13,MIDDLE
0,0,89,147,UTILITY
0,0,110,526,BOTTOM
0,1,58,24,TOP
0,1,104,81,JUNGLE
0,1,136,157,MIDDLE
0,1,901,143,BOTTOM
0,1,432,61,UTILITY
0,1,133,36,TOP
0,1,427,876,JUNGLE
0,1,950,166,MIDDLE
0,1,145,81,BOTTOM
0,1,111,201,UTILITY
0,1,62,31,TOP
0,1,77,203,JUNGLE
0,1,101,55,MIDDLE
0,1,81,910,BOTTOM
0,1,43,98,UTILITY
0,1,4,98,TOP
0,1,20,77,JUNGLE
0,1,38,18,MIDDLE
0,1,236,523,BOTTOM
0,1,201,555,UTILITY
0,1,6,86,TOP
0,1,234,59,JUNGLE
0,1,103,134,MIDDLE
0,1,236,81,BOTTOM
0,1,44,412,UTILITY
0,1,777,266,TOP
0,1,64,245,JUNGLE
0,1,163,4,MIDDLE
0,1,145,221,BOTTOM
0,1,89,350,UTILITY
0,1,75,86,TOP
0,1,876,131,JUNGLE
0,1,39,18,MIDDLE
0,1,147,236,BOTTOM
0,1,235,902,UTILITY
0,0,777,875,TOP
0,0,79,91,JUNGLE
0,0,26,163,MIDDLE
0,0,222,22,BOTTOM
0,0,37,72,UTILITY
0,1,79,98,TOP
0,1,120,59,JUNGLE
0,1,157,236,MIDDLE
0,1,523,115,BOTTOM
0,1,412,432,UTILITY
0,1,114,102,TOP
0,1,63,35,JUNGLE
0,1,157,777,MIDDLE
0,1,222,21,BOTTOM
0,1,117,432,UTILITY
0,0,31,777,TOP
0,0,64,121,JUNGLE
0,0,81,4,MIDDLE
0,0,145,202,BOTTOM
0,0,497,432,UTILITY
0,1,54,67,TOP
0,1,245,64,JUNGLE
0,1,81,131,MIDDLE
0,1,360,145,BOTTOM
0,1,497,117,UTILITY
0,0,27,79,TOP
0,0,234,104,JUNGLE
0,0,236,268,MIDDLE
0,0,221,81,BOTTOM
0,0,111,43,UTILITY
0,0,223,107,TOP
0,0,30,63,JUNGLE
0,0,221,81,MIDDLE
0,0,222,21,BOTTOM
0,0,147,201,UTILITY
0,1,516,54,TOP
0,1,91,35,JUNGLE
0,1,105,42,MIDDLE
0,1,119,30,BOTTOM
0,1,32,201,UTILITY
0,0,8,58,TOP
0,0,30,143,JUNGLE
0,0,157,18,MIDDLE
0,0,51,81,BOTTOM
0,0,412,89,UTILITY
0,1,54,23,TOP
0,1,421,76,JUNGLE
0,1,950,21,MIDDLE
0,1,31,18,BOTTOM
0,1,81,902,UTILITY
0,1,950,150,TOP
0,1,245,238,JUNGLE
0,1,897,84,MIDDLE
0,1,18,221,BOTTOM
0,1,89,37,UTILITY
0,0,164,41,TOP
0,0,64,35,JUNGLE
0,0,910,127,MIDDLE
0,0,145,119,BOTTOM
0,0,350,99,UTILITY
0,1,114,420,TOP
0,1,77,143,JUNGLE
0,1,55,4,MIDDLE
0,1,22,81,BOTTOM
0,1,78,37,UTILITY
0,1,26,41,TOP
0,1,68,76,JUNGLE
0,1,161,42,MIDDLE
0,1,29,145,BOTTOM
0,1,497,267,UTILITY
0,1,4,92,TOP
0,1,141,427,JUNGLE
0,1,163,103,MIDDLE
0,1,42,22,BOTTOM
0,1,53,429,UTILITY
0,0,114,266,TOP
0,0,121,876,JUNGLE
0,0,50,236,MIDDLE
0,0,145,22,BOTTOM
0,0,53,412,UTILITY
0,1,68,58,TOP
0,1,427,163,JUNGLE
0,1,711,18,MIDDLE
0,1,360,21,BOTTOM
0,1,53,518,UTILITY
0,1,85,68,TOP
0,1,203,104,JUNGLE
0,1,910,134,MIDDLE
0,1,145,21,BOTTOM
0,1,497,555,UTILITY
0,1,80,164,TOP
0,1,63,104,JUNGLE
0,1,18,13,MIDDLE
0,1,429,222,BOTTOM
0,1,526,53,UTILITY
0,1,164,86,TOP
0,1,104,28,JUNGLE
0,1,517,245,MIDDLE
0,1,202,145,BOTTOM
0,1,99,53,UTILITY
0,0,67,266,TOP
0,0,131,77,JUNGLE
