,0
54043,NA1_5035936295
54044,NA1_5035924654
54045,NA1_5035920756
54046,NA1_5035890465
54047,NA1_5034682818
54048,NA1_5034248425
54049,NA1_5034123018
54050,NA1_5033469276
54051,NA1_5033454414
54052,NA1_5033041336
54053,NA1_5032853345
54054,NA1_5032841659
54055,NA1_5032303060
54056,NA1_5032266881
54057,NA1_5032246479
54058,NA1_5032231548
54059,NA1_5030505011
54060,NA1_5026548645
54061,NA1_5025144221
54062,NA1_5029385802
54063,NA1_5029345205
54064,NA1_5029322284
54065,NA1_5029292691
54066,NA1_5029274140
54067,NA1_5029250537
54068,NA1_5028723805
54069,NA1_5028139162
54070,NA1_5028069409
54071,NA1_5028036423
54072,NA1_5028012632
54073,NA1_5024523050
54074,NA1_5022591060
54075,NA1_5022575771
54076,NA1_5032597597
54077,NA1_5031848695
54078,NA1_5031824292
54079,NA1_5031477026
54080,NA1_5031453371
54081,NA1_5031419929
54082,NA1_5031388432
54083,NA1_5031367457
54084,NA1_5031350224
54085,NA1_5028631499
54086,NA1_5028039520
54087,NA1_5022151280
54088,NA1_5022091240
54089,NA1_5022056382
54090,NA1_5021619013
54091,NA1_5021543844
54092,NA1_5021414601
54093,NA1_5021390456
54094,NA1_5021359228
54095,NA1_5021317695
54096,NA1_5039254330
54097,NA1_5039209362
54098,NA1_5039033091
54099,NA1_5038766307
54100,NA1_5038720187
54101,NA1_5038379989
54102,NA1_5038202743
54103,NA1_5038177123
54104,NA1_5038151473
54105,NA1_5038134170
54106,NA1_5038055772
54107,NA1_5032595546
54108,NA1_5028614351
54109,NA1_5028567607
54110,NA1_5021330706
54111,NA1_5021304969
54112,NA1_5021281316
54113,NA1_5021266955
54114,NA1_5021221417
54115,NA1_5021195427
54116,NA1_5021182152
54117,NA1_5021160786
54118,NA1_5021127288
54119,NA1_5021096725
54120,NA1_5021082872
54121,NA1_5021064141
54122,NA1_5021023964
54123,NA1_5034293039
54124,NA1_5034045416
54125,NA1_5025935804
54126,NA1_5025912168
54127,NA1_5025218448
54128,NA1_5025206025
54129,NA1_5024393112
54130,NA1_5029405443
54131,NA1_5034696500
54132,NA1_5034689066
54133,NA1_5034641540
54134,NA1_5034632604
54135,NA1_5034620529
54136,NA1_5034615537
54137,NA1_5034610844
54138,NA1_5034577525
54139,NA1_5032918090
54140,NA1_5032789591
54141,NA1_5032787994
54142,NA1_5032278523
54143,NA1_5032270268
54144,NA1_5032237087
54145,NA1_5032191751
54146,NA1_5032179685
54147,NA1_5027376010
54148,NA1_5021513891
54149,NA1_5020442449
54150,NA1_5020431252
54151,NA1_5020396723
54152,NA1_5019758390
54153,NA1_5019093185
54154,NA1_5017788296
54155,NA1_5017743688
54156,NA1_5013494563
54157,NA1_5011277515
54158,NA1_5011270114
54159,NA1_5017790887
54160,NA1_5014767116
54161,NA1_5014405633
54162,NA1_5005214155
54163,NA1_5004997113
54164,NA1_5004963849
54165,NA1_5004516625
54166,NA1_5004175076
54167,NA1_5003845645
54168,NA1_5003825083
54169,NA1_5003780285
54170,NA1_5002752461
54171,NA1_5002463279
54172,NA1_5002420399
54173,NA1_5002388189
54174,NA1_5002355908
54175,NA1_5002320727
54176,NA1_5002305764
54177,NA1_5002276285
54178,NA1_5002258249
54179,NA1_5002229371
54180,NA1_5002202716
54181,NA1_5002203765
54182,NA1_5002179272
54183,NA1_5031735809
54184,NA1_5024462461
54185,NA1_5023261193
54186,NA1_5023241384
54187,NA1_5023212376
54188,NA1_5023196129
54189,NA1_5022579387
54190,NA1_5022560577
54191,NA1_5022536488
54192,NA1_5019609537
54193,NA1_5019600229
54194,NA1_5019580976
54195,NA1_5039230392
54196,NA1_5039183728
54197,NA1_5037639589
54198,NA1_5037076753
54199,NA1_5037057995
54200,NA1_5035261846
54201,NA1_5034587818
54202,NA1_5034566366
54203,NA1_5034562325
54204,NA1_5038471474
54205,NA1_5036069127
54206,NA1_5036048606
54207,NA1_5035736992
54208,NA1_5033092243
54209,NA1_5033076917
54210,NA1_5033053280
54211,NA1_5029074491
54212,NA1_5029068142
54213,NA1_5029060099
54214,NA1_5029052034
54215,NA1_5027597508
54216,NA1_5032347963
54217,NA1_5032323447
54218,NA1_5032128560
54219,NA1_5032121859
54220,NA1_5020156553
54221,NA1_5020130557
54222,NA1_5020128255
54223,NA1_5020106977
54224,NA1_5018647998
54225,NA1_5018496458
54226,NA1_5038906407
54227,NA1_5038864169
54228,NA1_5038833719
54229,NA1_5038666204
54230,NA1_5038626826
54231,NA1_5038600012
54232,NA1_5038221188
54233,NA1_5038026296
54234,NA1_5035205703
54235,NA1_5034857087
54236,NA1_5032280124
54237,NA1_5035867893
54238,NA1_5035852807
54239,NA1_5035550009
54240,NA1_5035252913
54241,NA1_5035236314
54242,NA1_5035224310
54243,NA1_5035212827
54244,NA1_5035136360
54245,NA1_5034560093
54246,NA1_5034539259
54247,NA1_5034521567
54248,NA1_5034507439
54249,NA1_5035333517
54250,NA1_5029076433
54251,NA1_5029059839
54252,NA1_5025929420
54253,NA1_5025917738
54254,NA1_5025883659
54255,NA1_5023236268
54256,NA1_5021822029
54257,NA1_5016205297
54258,NA1_5016195750
54259,NA1_5016178892
54260,NA1_5016167659
54261,NA1_5015876866
54262,NA1_5015591457
54263,NA1_5015568700
54264,NA1_5008591054
54265,NA1_5008504781
54266,NA1_5020174920
54267,NA1_5020092642
54268,NA1_5020052687
54269,NA1_5019989689
54270,NA1_5019955308
54271,NA1_5019917529
54272,NA1_5019891306
54273,NA1_5019855603
54274,NA1_5019823667
54275,NA1_5019763612
54276,NA1_5019748929
54277,NA1_5019724589
54278,NA1_5019705430
54279,NA1_5019692254
54280,NA1_5031306756
54281,NA1_5039052740
54282,NA1_5038634619
54283,NA1_5038572337
54284,NA1_5038335423
54285,NA1_5035006084
54286,NA1_5021462471
54287,NA1_5021429942
54288,NA1_5021403060
54289,NA1_5019729991
54290,NA1_5019688902
54291,NA1_5019669639
54292,NA1_5019456387
54293,NA1_5019444962
54294,NA1_5019326328
54295,NA1_5019293847
54296,NA1_5018898977
54297,NA1_5018874125
54298,NA1_5018870356
54299,NA1_5018845318
54300,NA1_5018841431
54301,NA1_5018834019
54302,NA1_5018826081
54303,NA1_5038521507
54304,NA1_5038441273
54305,NA1_5037158687
54306,NA1_5030820979
54307,NA1_5030800780
54308,NA1_5030715110
54309,NA1_5030043237
54310,NA1_5031769926
54311,NA1_5031542626
54312,NA1_5030893988
54313,NA1_5030862097
54314,NA1_5030833544
54315,NA1_5032721756
54316,NA1_5031884852
54317,NA1_5030216680
54318,NA1_5029819123
54319,NA1_5027321129
54320,NA1_5025839259
54321,NA1_5025828468
54322,NA1_5023478946
54323,NA1_5023423734
54324,NA1_5021919806
54325,NA1_5021622570
54326,NA1_5021583333
54327,NA1_5021565087
54328,NA1_5021537950
54329,NA1_5021463756
54330,NA1_5021432828
54331,NA1_5033955082
54332,NA1_5033882217
54333,NA1_5033596770
54334,NA1_5033404205
54335,NA1_5032818665
54336,NA1_5032651450
54337,NA1_5032631004
54338,NA1_5032561407
54339,NA1_5032492554
54340,NA1_5032429119
54341,NA1_5032381356
54342,NA1_5032308732
54343,NA1_5032295332
54344,NA1_5039207825
54345,NA1_5039026027
54346,NA1_5038759778
54347,NA1_5038730259
54348,NA1_5038709885
54349,NA1_5038598186
54350,NA1_5038577283
54351,NA1_5038455663
54352,NA1_5036911442
54353,NA1_5036663681
54354,NA1_5036646060
54355,NA1_5036599416
54356,NA1_5036574325
54357,NA1_5030746143
54358,NA1_5027872326
54359,NA1_5027776439
54360,NA1_5027757627
54361,NA1_5027758183
54362,NA1_5026656556
54363,NA1_5026648126
54364,NA1_5025059757
54365,NA1_5025043086
54366,NA1_5021660114
54367,NA1_5021634621
54368,NA1_5020807707
54369,NA1_5010601558
54370,NA1_5010365051
54371,NA1_5010333835
54372,NA1_5010289559
54373,NA1_5009863013
54374,NA1_5033280590
54375,NA1_5029296735
54376,NA1_5030770506
54377,NA1_5026730966
54378,NA1_5026711802
54379,NA1_5026653913
54380,NA1_5022714377
54381,NA1_5022692928
54382,NA1_5022665285
54383,NA1_5021883329
54384,NA1_5021871955
54385,NA1_5033712038
54386,NA1_5030506690
54387,NA1_5027237352
54388,NA1_5026821704
54389,NA1_5026730635
54390,NA1_5026055268
54391,NA1_5025247526
54392,NA1_5025221720
54393,NA1_5025165413
54394,NA1_5028591366
54395,NA1_5028555256
54396,NA1_5028505911
54397,NA1_5028489988
54398,NA1_5028468510
54399,NA1_5027961104
54400,NA1_5027848164
54401,NA1_5020340706
54402,NA1_5020337865
54403,NA1_5020313531
54404,NA1_5028035499
54405,NA1_5027994975
54406,NA1_5027979025
54407,NA1_5027896486
54408,NA1_5027500816
54409,NA1_5027446215
54410,NA1_5027407679
54411,NA1_5027388670
54412,NA1_5027364633
54413,NA1_5027341530
54414,NA1_5027323097
54415,NA1_5027273697
54416,NA1_5038039897
54417,NA1_5037934177
54418,NA1_5037806193
54419,NA1_5037741241
54420,NA1_5036344259
54421,NA1_5032371021
54422,NA1_5032224706
54423,NA1_5032209667
54424,NA1_5032016912
54425,NA1_5031694107
54426,NA1_5031656846
54427,NA1_5026300735
54428,NA1_5026165904
54429,NA1_5026024683
54430,NA1_5025919387
54431,NA1_5038994684
54432,NA1_5035324593
54433,NA1_5018638407
54434,NA1_5018457254
54435,NA1_5018347206
54436,NA1_5018327594
54437,NA1_5018270231
54438,NA1_5018248449
54439,NA1_5018241717
54440,NA1_5014809717
54441,NA1_5014807887
54442,NA1_5014786594
54443,NA1_5014776123
54444,NA1_5013671020
54445,NA1_5013643259
54446,NA1_5032558653
54447,NA1_5016488509
54448,NA1_5016463814
54449,NA1_5016434437
54450,NA1_5016399682
54451,NA1_5016381293
54452,NA1_5016359956
54453,NA1_5016310194
54454,NA1_5016299918
54455,NA1_5015616955
54456,NA1_5015592038
54457,NA1_5015559438
54458,NA1_5015539696
54459,NA1_5015525503
54460,NA1_5015505585
54461,NA1_5014280833
54462,NA1_5012818354
54463,NA1_5012809057
54464,NA1_5012319986
54465,NA1_5012304771
54466,NA1_5012278149
54467,NA1_5024473668
54468,NA1_5021868056
54469,NA1_5015235336
54470,NA1_5012745533
54471,NA1_5012326882
54472,NA1_5012299128
54473,NA1_5012257232
54474,NA1_5012149663
54475,NA1_5008204462
54476,NA1_5007799764
54477,NA1_5037161370
54478,NA1_5033631429
54479,NA1_5032475938
54480,NA1_5032440219
54481,NA1_5031717613
54482,NA1_5031697530
54483,NA1_5031654569
54484,NA1_5031581396
54485,NA1_5030972792
54486,NA1_5030437813
54487,NA1_5030086361
54488,NA1_5029069935
54489,NA1_5029055209
54490,NA1_5032613843
54491,NA1_5029343539
54492,NA1_5025664463
54493,NA1_5025631632
54494,NA1_5025598839
54495,NA1_5025370373
54496,NA1_5025028192
54497,NA1_5024918603
54498,NA1_5024892798
54499,NA1_5024855139
54500,NA1_5024793817
54501,NA1_5024165967
54502,NA1_5030278867
54503,NA1_5030215170
54504,NA1_5029642528
54505,NA1_5029607320
54506,NA1_5029593591
54507,NA1_5033772736
54508,NA1_5030192632
54509,NA1_5029918977
54510,NA1_5029410054
54511,NA1_5039284413
54512,NA1_5036169710
54513,NA1_5021058334
54514,NA1_5021015055
54515,NA1_5020997492
54516,NA1_5019103716
54517,NA1_5018441430
54518,NA1_5018348531
54519,NA1_5018319635
54520,NA1_5018299922
54521,NA1_5034131910
54522,NA1_5032871435
54523,NA1_5030557737
54524,NA1_5030469104
54525,NA1_5030091016
54526,NA1_5026774913
54527,NA1_5022388467
54528,NA1_5022382008
54529,NA1_5021886807
54530,NA1_5020309767
54531,NA1_5019855153
54532,NA1_5017108253
54533,NA1_5016855518
54534,NA1_5038588165
54535,NA1_5037986069
54536,NA1_5037843608
54537,NA1_5033597207
54538,NA1_5035713882
54539,NA1_5035445882
54540,NA1_5034790764
54541,NA1_5034389243
54542,NA1_5028665261
54543,NA1_5028642277
54544,NA1_5015768204
54545,NA1_5014366281
54546,NA1_5014263790
54547,NA1_5014225253
54548,NA1_5014212902
54549,NA1_5014209014
54550,NA1_5014188203
54551,NA1_5014175952
54552,NA1_5013707100
54553,NA1_5013675777
54554,NA1_5013639299
54555,NA1_5013574973
54556,NA1_5013539462
54557,NA1_5013536494
54558,NA1_5018861330
54559,NA1_5018857057
54560,NA1_5018847484
54561,NA1_5018845959
54562,NA1_5017422178
54563,NA1_5017383388
54564,NA1_5017364901
54565,NA1_5017335854
54566,NA1_5017299319
54567,NA1_5014586230
54568,NA1_5014552999
54569,NA1_5014512617
54570,NA1_5014482173
54571,NA1_5032042351
54572,NA1_5031972311
54573,NA1_5031889291
54574,NA1_5031885156
54575,NA1_5031820428
54576,NA1_5031738999
54577,NA1_5031320066
54578,NA1_5031266124
54579,NA1_5031234916
54580,NA1_5031209463
54581,NA1_5038370299
54582,NA1_5038126822
54583,NA1_5030104408
54584,NA1_5029789663
54585,NA1_5029052666
54586,NA1_5029052819
54587,NA1_5029045851
54588,NA1_5028495110
54589,NA1_5028455260
54590,NA1_5028444796
54591,NA1_5028420905
54592,NA1_5027986641
54593,NA1_5027971445
54594,NA1_5029419452
54595,NA1_5029400264
54596,NA1_5026486409
54597,NA1_5026477120
54598,NA1_5026458612
54599,NA1_5026452025
54600,NA1_5026428549
54601,NA1_5026365506
54602,NA1_5025784559
54603,NA1_5025782865
54604,NA1_5025774962
54605,NA1_5025760860
54606,NA1_5025749822
54607,NA1_5025590822
54608,NA1_5029973497
54609,NA1_5029920733
54610,NA1_5029264812
54611,NA1_5029246353
54612,NA1_5029215039
54613,NA1_5028187715
54614,NA1_5025263097
54615,NA1_5022086904
54616,NA1_5021967002
54617,NA1_5021941792
54618,NA1_5013852492
54619,NA1_5010846739
54620,NA1_5010819913
54621,NA1_5009930091
54622,NA1_5009898565
54623,NA1_5009883985
54624,NA1_5009847092
54625,NA1_5009831317
54626,NA1_5035427217
54627,NA1_5030972984
54628,NA1_5029550724
54629,NA1_5029542991
54630,NA1_5035205846
54631,NA1_5034987718
54632,NA1_5034964660
54633,NA1_5034892021
54634,NA1_5034575335
54635,NA1_5028339563
54636,NA1_5028322561
54637,NA1_5028041548
54638,NA1_5028030781
54639,NA1_5027900774
54640,NA1_5030068034
54641,NA1_5030031620
54642,NA1_5030000259
54643,NA1_5020085543
54644,NA1_5020029477
54645,NA1_5019898255
54646,NA1_5019879909
54647,NA1_5014505047
54648,NA1_5014461012
54649,NA1_5014443771
54650,NA1_5010802771
54651,NA1_5010775321
54652,NA1_5010560182
54653,NA1_5010540350
54654,NA1_5010530307
54655,NA1_5010184549
54656,NA1_5010152202
54657,NA1_5010117573
54658,NA1_5010096384
54659,NA1_5006015909
54660,NA1_5005979393
54661,NA1_5032002078
54662,NA1_5026265399
54663,NA1_5026229618
54664,NA1_5019006324
54665,NA1_5018994184
54666,NA1_5017462771
54667,NA1_5014554239
54668,NA1_5014327305
54669,NA1_5013881559
54670,NA1_5010601602
54671,NA1_5009059933
54672,NA1_5009040060
54673,NA1_5007625845
54674,NA1_5022062364
54675,NA1_5022042176
54676,NA1_5021979590
54677,NA1_5021961197
54678,NA1_5007617771
54679,NA1_5007592014
54680,NA1_5007540508
54681,NA1_5007508865
54682,NA1_5007468157
54683,NA1_5007402595
54684,NA1_5007207691
54685,NA1_5007188751
54686,NA1_5007125564
54687,NA1_5009471274
54688,NA1_5009440995
54689,NA1_5005195982
54690,NA1_5005171246
54691,NA1_5005157965
54692,NA1_5005129575
54693,NA1_5003129183
54694,NA1_5003096515
54695,NA1_4980430432
54696,NA1_5027883756
54697,NA1_5025239663
54698,NA1_5025069988
54699,NA1_5025055737
54700,NA1_5025033738
54701,NA1_5023414754
54702,NA1_5023088618
54703,NA1_5023083186
54704,NA1_5023074067
54705,NA1_5022586979
54706,NA1_5022366503
54707,NA1_5022363812
54708,NA1_5021901936
54709,NA1_5037029607
54710,NA1_5033151319
54711,NA1_5037679076
54712,NA1_5037642071
54713,NA1_5037017696
54714,NA1_5037007468
54715,NA1_5034644131
54716,NA1_5034427833
54717,NA1_5033924692
54718,NA1_5031960429
54719,NA1_5031936465
54720,NA1_5028328498
54721,NA1_5028319105
54722,NA1_5028080517
54723,NA1_5027041637
54724,NA1_5033166762
54725,NA1_5032988550
54726,NA1_5031982848
54727,NA1_5031904463
54728,NA1_5031162276
54729,NA1_5030846416
54730,NA1_5030741419
54731,NA1_5030528945
54732,NA1_5029423320
54733,NA1_5029391348
54734,NA1_5028611112
54735,NA1_5028591435
54736,NA1_5028468409
54737,NA1_5028463982
54738,NA1_5028449237
54739,NA1_5027775665
54740,NA1_5027525954
54741,NA1_5027500801
54742,NA1_5027470617
54743,NA1_5036529892
54744,NA1_5036391057
54745,NA1_5035791172
54746,NA1_5032715244
54747,NA1_5032437964
54748,NA1_5031751763
54749,NA1_5031481503
54750,NA1_5031194486
54751,NA1_5031180100
54752,NA1_5031107661
54753,NA1_5030880598
54754,NA1_5030616308
54755,NA1_5035479755
54756,NA1_5031842384
54757,NA1_5031705231
54758,NA1_5031116385
54759,NA1_5030507365
54760,NA1_5030428966
54761,NA1_5031451824
54762,NA1_5031243644
54763,NA1_5031187907
54764,NA1_5031125138
54765,NA1_5030832804
54766,NA1_5030811784
54767,NA1_5030789319
54768,NA1_5038984828
54769,NA1_5033076955
54770,NA1_5031168310
54771,NA1_5031152695
54772,NA1_5031104441
54773,NA1_5038741374
54774,NA1_5037879809
54775,NA1_5032357379
54776,NA1_5031131698
54777,NA1_5030838443
54778,NA1_5030808870
54779,NA1_5030769943
54780,NA1_5032081826
54781,NA1_5032029749
54782,NA1_5027953787
54783,NA1_5027830728
54784,NA1_5022347558
54785,NA1_5021598137
54786,NA1_5021331948
54787,NA1_5018637076
54788,NA1_5018605050
54789,NA1_5018532644
54790,NA1_5017936860
54791,NA1_5038717312
54792,NA1_5038700804
54793,NA1_5038536805
54794,NA1_5038494843
54795,NA1_5037411961
54796,NA1_5037370651
54797,NA1_5035101188
54798,NA1_5033797230
54799,NA1_5033758685
54800,NA1_5033735864
54801,NA1_5037696001
54802,NA1_5034103396
54803,NA1_5033701113
54804,NA1_5031679848
54805,NA1_5031285180
54806,NA1_5031263429
54807,NA1_5032827491
54808,NA1_5025989795
54809,NA1_5025852654
54810,NA1_5025159594
54811,NA1_5025152229
54812,NA1_5021765486
54813,NA1_5038475508
54814,NA1_5029781081
54815,NA1_5029768652
54816,NA1_5029603816
54817,NA1_5029188355
54818,NA1_5019637514
54819,NA1_5019628052
54820,NA1_5019608528
54821,NA1_5019604284
54822,NA1_5019589308
54823,NA1_5013114568
54824,NA1_5013085059
54825,NA1_5013044018
54826,NA1_5013019285
54827,NA1_5012965222
54828,NA1_5012944228
54829,NA1_5006315327
54830,NA1_5002615401
54831,NA1_5002537750
54832,NA1_5002025151
54833,NA1_5002009248
54834,NA1_5002003037
54835,NA1_5001991732
54836,NA1_5001991178
54837,NA1_5035071205
54838,NA1_5034738991
54839,NA1_5034458107
54840,NA1_5034395401
54841,NA1_5034374704
54842,NA1_5034357087
54843,NA1_5034298229
54844,NA1_5033570414
54845,NA1_5031296475
54846,NA1_5031206037
54847,NA1_5028067426
54848,NA1_5037919018
54849,NA1_5037660015
54850,NA1_5037272022
54851,NA1_5036663605
54852,NA1_5036314494
54853,NA1_5036172528
54854,NA1_5036157860
54855,NA1_5028563602
54856,NA1_5028541212
54857,NA1_5028522697
54858,NA1_5028493572
54859,NA1_5028452470
54860,NA1_5028447804
54861,NA1_5039162127
54862,NA1_5032613706
54863,NA1_5031690565
54864,NA1_5031673116
54865,NA1_5031631133
54866,NA1_5031341739
54867,NA1_5031191711
54868,NA1_5031163539
54869,NA1_5031068374
54870,NA1_5031066817
54871,NA1_5031048350
54872,NA1_5031026331
54873,NA1_5027583028
54874,NA1_5027542431
54875,NA1_5027509322
54876,NA1_5027481459
54877,NA1_5027458373
54878,NA1_5027394331
54879,NA1_5027374355
54880,NA1_5027357193
54881,NA1_5027340267
54882,NA1_5027321564
54883,NA1_5027305269
54884,NA1_5027293418
54885,NA1_5027279052
54886,NA1_5027162583
54887,NA1_5027161243
54888,NA1_5027151675
54889,NA1_5027154070
54890,NA1_5027143349
54891,NA1_5027127662
54892,NA1_5036580438
54893,NA1_5036566144
54894,NA1_5036548697
54895,NA1_5036548372
54896,NA1_5036537447
54897,NA1_5036512023
54898,NA1_5036385459
54899,NA1_5036363531
54900,NA1_5036331303
54901,NA1_5036300992
54902,NA1_5036262446
54903,NA1_5036226005
54904,NA1_5028082137
54905,NA1_5027252266
54906,NA1_5027118757
54907,NA1_5026170551
54908,NA1_5026059826
54909,NA1_5031681623
54910,NA1_5031621837
54911,NA1_5031575299
54912,NA1_5031566290
54913,NA1_5031535209
54914,NA1_5034919943
54915,NA1_5034806409
54916,NA1_5033640825
54917,NA1_5028612308
54918,NA1_5028530246
54919,NA1_5026782149
54920,NA1_5026728588
54921,NA1_5025808180
54922,NA1_5025804040
54923,NA1_5025743535
54924,NA1_5025724051
54925,NA1_5025417092
54926,NA1_5024609721
54927,NA1_5024591907
54928,NA1_5024495587
54929,NA1_5024486898
54930,NA1_5023401341
54931,NA1_5023250767
54932,NA1_5023213591
54933,NA1_5023194540
54934,NA1_5020685016
54935,NA1_5020623713
54936,NA1_5019658402
54937,NA1_5019639369
54938,NA1_5019623239
54939,NA1_5037817540
54940,NA1_5036454929
54941,NA1_5035365723
54942,NA1_5035363769
54943,NA1_5028313648
54944,NA1_5028238016
54945,NA1_5028203310
54946,NA1_5028174038
54947,NA1_5028151769
54948,NA1_5027187873
54949,NA1_5027174658
54950,NA1_5026067418
54951,NA1_5026042959
54952,NA1_5025614253
54953,NA1_5025576332
54954,NA1_5030427178
54955,NA1_5032423447
54956,NA1_5030987868
54957,NA1_5030963188
54958,NA1_5032517795
54959,NA1_5030268984
54960,NA1_5029128584
54961,NA1_5025816136
54962,NA1_5025810305
54963,NA1_5023607109
54964,NA1_5023567755
54965,NA1_5017161293
54966,NA1_5017131759
54967,NA1_5039224299
54968,NA1_5036946201
54969,NA1_5032735987
54970,NA1_5032714216
54971,NA1_5032693883
54972,NA1_5032581457
54973,NA1_5038855518
54974,NA1_5038804362
54975,NA1_5038323197
54976,NA1_5037497404
54977,NA1_5036268015
54978,NA1_5036244186
54979,NA1_5036215865
54980,NA1_5036191138
54981,NA1_5036161284
54982,NA1_5036143868
54983,NA1_5036075310
54984,NA1_5036028812
54985,NA1_5036019761
54986,NA1_5036005357
54987,NA1_5039105240
54988,NA1_5035405057
54989,NA1_5035390100
54990,NA1_5028070228
54991,NA1_5027498830
54992,NA1_5027415600
54993,NA1_5027397227
54994,NA1_5027381887
54995,NA1_5027356575
54996,NA1_5027335425
54997,NA1_5027324996
54998,NA1_5027255273
54999,NA1_5018473022
55000,NA1_5017607700
55001,NA1_5017399652
55002,NA1_5016979702
55003,NA1_5014143528
55004,NA1_5012182873
55005,NA1_5011879318
55006,NA1_5011505752
55007,NA1_5010613902
55008,NA1_5010259532
55009,NA1_5010238873
55010,NA1_5009630160
55011,NA1_5009600874
55012,NA1_5009230007
55013,NA1_5009210429
55014,NA1_5009196098
55015,NA1_5008998965
55016,NA1_5008974915
55017,NA1_5008947825
55018,NA1_5008905496
55019,NA1_5008877732
55020,NA1_5008871451
55021,NA1_5037925700
55022,NA1_5037150687
55023,NA1_5037142103
55024,NA1_5037128902
55025,NA1_5036769686
55026,NA1_5036723442
55027,NA1_5036697094
55028,NA1_5036682157
55029,NA1_5036659035
55030,NA1_5036639605
55031,NA1_5033732638
55032,NA1_5033480384
55033,NA1_5033078866
55034,NA1_5021297171
55035,NA1_5020888298
55036,NA1_5019311791
55037,NA1_5018854573
55038,NA1_5018834315
55039,NA1_5018831950
55040,NA1_5018812723
55041,NA1_5018801846
55042,NA1_5017987576
55043,NA1_5017948088
55044,NA1_5025780402
55045,NA1_5018830217
55046,NA1_5016993615
55047,NA1_5016984862
55048,NA1_5014058298
55049,NA1_5014050183
55050,NA1_5009044083
55051,NA1_5009011691
55052,NA1_5008990904
55053,NA1_5008947685
55054,NA1_5008853793
55055,NA1_5008817620
55056,NA1_5008784485
55057,NA1_5008757418
55058,NA1_5008734854
55059,NA1_5008702331
55060,NA1_5008682638
55061,NA1_5008664848
55062,NA1_5008644479
55063,NA1_5031783373
55064,NA1_5031398149
55065,NA1_5031360884
55066,NA1_5031678394
55067,NA1_5031305616
55068,NA1_5034693587
55069,NA1_5032916937
55070,NA1_5038913266
55071,NA1_5038908316
55072,NA1_5038855123
55073,NA1_5026485075
55074,NA1_5022343482
55075,NA1_5022333101
55076,NA1_5022128683
55077,NA1_5021997758
55078,NA1_5021969873
55079,NA1_5019111813
55080,NA1_5019084254
55081,NA1_5015941110
55082,NA1_5015904308
55083,NA1_5015874925
55084,NA1_5015835918
55085,NA1_5015810156
55086,NA1_5012300822
55087,NA1_5012268941
55088,NA1_5012252622
55089,NA1_5010445718
55090,NA1_5010436803
55091,NA1_5010417147
55092,NA1_5035464307
55093,NA1_5034861588
55094,NA1_5034840294
55095,NA1_5031901317
55096,NA1_5031366422
55097,NA1_5031132801
55098,NA1_5031096409
55099,NA1_5031083551
55100,NA1_5030577850
55101,NA1_5027134820
55102,NA1_5027123254
55103,NA1_5027106357
55104,NA1_5027101831
55105,NA1_5027042359
55106,NA1_5026990771
55107,NA1_5026963292
55108,NA1_5026921346
55109,NA1_5026894038
55110,NA1_5026864969
55111,NA1_5026838274
55112,NA1_5026759538
55113,NA1_5026447498
55114,NA1_5029074242
55115,NA1_5027824359
55116,NA1_5017061669
55117,NA1_5009591462
55118,NA1_5009570025
55119,NA1_5008306989
55120,NA1_5008280574
55121,NA1_5008263095
55122,NA1_5008233232
55123,NA1_5004596154
55124,NA1_5004548935
55125,NA1_5003854668
55126,NA1_5003840175
55127,NA1_5002928787
55128,NA1_5002902552
55129,NA1_5002508163
55130,NA1_5029859768
55131,NA1_5025330776
55132,NA1_5025310796
55133,NA1_5025288829
55134,NA1_5022890002
55135,NA1_5021201109
55136,NA1_5021182269
55137,NA1_5018415165
55138,NA1_5018403692
55139,NA1_5008190036
55140,NA1_5008162220
55141,NA1_5007524054
55142,NA1_5007497986
55143,NA1_5007467936
55144,NA1_5007326161
55145,NA1_5007299896
55146,NA1_5039268376
55147,NA1_5037801769
55148,NA1_5031099452
55149,NA1_5028020018
55150,NA1_5027291223
55151,NA1_5027263316
55152,NA1_5027257952
55153,NA1_5026734034
55154,NA1_5025980435
55155,NA1_5025959440
55156,NA1_5025950136
55157,NA1_5025936873
55158,NA1_5025453497
55159,NA1_5024278305
55160,NA1_5024240487
55161,NA1_5024184970
55162,NA1_5024098195
55163,NA1_5024086610
55164,NA1_5035491461
55165,NA1_5035473430
55166,NA1_5035456986
55167,NA1_5035436344
55168,NA1_5035383489
55169,NA1_5035369461
55170,NA1_5037828986
55171,NA1_5036738375
55172,NA1_5036124294
55173,NA1_5036084638
55174,NA1_5036068249
55175,NA1_5036046299
55176,NA1_5036029570
55177,NA1_5035604723
55178,NA1_5035019621
55179,NA1_5033272725
55180,NA1_5034251285
55181,NA1_5035494097
55182,NA1_5035475268
55183,NA1_5033572654
55184,NA1_5033538845
55185,NA1_5032252599
55186,NA1_5032213457
55187,NA1_5031224809
55188,NA1_5031194643
55189,NA1_5031184874
55190,NA1_5031163037
55191,NA1_5031142740
55192,NA1_5031123221
55193,NA1_5035706068
55194,NA1_5032825947
55195,NA1_5031982703
55196,NA1_5031274716
55197,NA1_5030967290
55198,NA1_5030921260
55199,NA1_5039238407
55200,NA1_5039186865
55201,NA1_5039073267
55202,NA1_5039043691
55203,NA1_5039019802
55204,NA1_5038573295
55205,NA1_5038553854
55206,NA1_5038398301
55207,NA1_5038348421
55208,NA1_5038311916
